userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
User_4156,,Booking after he only cancel Taking long time of booking time and asking extra money also booking time tip otherwise not booking and not giving respect for ladies It is too much money not answering uber helpline also best of time downloading and using very worst app in auto service 😔,1,0,4.555.10003,09-12-2024 18:32,,,4.555.10003
User_7134,,Bahut badiya,5,0,4.554.10001,03-12-2024 19:28,,,4.554.10001
User_5211,,It's the most amazing and reliable means of transport I have used so far....keep it up,5,0,4.555.10003,07-12-2024 16:10,,,4.555.10003
User_4680,,Good,5,0,4.555.10003,08-12-2024 17:26,,,4.555.10003
User_2629,,"As I buckled my seat belt , my driver greated me good morning Jerry twenty-five minutes to your destination the car was immaculate ,when I arrived she said have a great day.",5,0,,13-12-2024 03:57,,,
User_6363,,Great and Better than Ola always,5,0,4.555.10003,05-12-2024 06:58,,,4.555.10003
User_2531,,Nice,5,0,4.556.10005,13-12-2024 10:08,,,4.556.10005
User_1512,,Very friendly and efficient,5,0,4.556.10005,15-12-2024 10:42,,,4.556.10005
User_4004,,Constantly confirms a trip and then changes the driver and pick up time.,1,0,4.555.10003,10-12-2024 02:55,,,4.555.10003
User_4464,,"If you have to change screens/window to get the code in sms text, uber starts the process over and sends another code.",3,0,4.555.10003,09-12-2024 03:20,,,4.555.10003
User_1010,,Maximum drivers are cancelling the scheduled trips without informing the customer.... It is creating huge mess while going for boarding a train or a meeting.... Moreover Uber is charging cancellation fee while drivers are cancelling the trips from their ends.,1,0,4.550.10001,16-12-2024 11:31,,,4.550.10001
User_6507,,Bindaaas,5,0,4.554.10001,04-12-2024 22:49,,,4.554.10001
User_11105,,Good,5,0,4.553.10000,26-11-2024 17:23,,,4.553.10000
User_2422,,Pickup Location Are Everytime Problem,3,0,4.556.10005,13-12-2024 15:21,,,4.556.10005
User_2054,,Good,5,0,4.555.10003,14-12-2024 09:05,,,4.555.10003
User_10306,,Just brilliant to have Uber in Swansea,5,0,4.553.10000,28-11-2024 03:03,,,4.553.10000
User_7637,,Nice,5,0,4.554.10001,02-12-2024 21:49,,,4.554.10001
User_6127,,Awesome experience till now looking forward also the same ...,5,0,4.554.10001,05-12-2024 17:23,,,4.554.10001
User_5572,,I booked auto in Uber app for my son to go to his tuition. When I have put the location in the map of the Uber. He took the auto to the another residential society I called him 23 times but he didn't pick up when I saw his location I called him then he pick it . The total fire was 248 rupees when I gave him 250 rupees when I asked for my 2 rupees back he said that why are you taking 2 rupees are you so poor. I have request to Uber that please to show some respect to their customers,1,0,4.555.10003,06-12-2024 20:49,,,4.555.10003
User_908,,Good driving by Mr Satish,4,0,4.556.10005,16-12-2024 16:38,,,4.556.10005
User_11097,,Nice,5,0,4.553.10000,26-11-2024 17:51,,,4.553.10000
User_7698,,I had a very sweet lady drive me home and she was great! Thanks,5,0,4.497.10001,02-12-2024 20:24,,,4.497.10001
User_8079,,"Uber keeps on deducting money from my bank account for no reason. On my bank, it is written ""Recurring Card Purchase"" with a description written ""Johannesburg (Card xxxx)"". I don't know what Uber is doing with our banking Information/Data. And removing my banking details from the Uber App has not helped. This App is now a money-making scheme.",1,0,4.554.10001,02-12-2024 07:12,,,4.554.10001
User_8982,,Very punctual,5,0,4.554.10001,30-11-2024 16:45,,,4.554.10001
User_6311,,నైస్ polite,5,0,4.554.10001,05-12-2024 09:32,,,4.554.10001
User_214,,"I don't like the cancelation fee to be honest. The fact I paid extra for priority pick up it said 6 minutes I waited 8,I know it's only 2 minutes but that's false advertising and no it wasn't the drivers fault yall just took extra change from me for nothing 😒. The price hikes are ridiculous some days which causes me to deny the service all together if I can't afford it but other then that it's a really nice app most people (drivers) are nice and personable most importantly reliable 💯",4,0,4.556.10005,18-12-2024 05:07,,,4.556.10005
User_2986,,Ride was outstanding,5,0,,12-12-2024 10:23,,,
User_9099,,Good,5,0,4.554.10001,30-11-2024 12:25,,,4.554.10001
User_3115,,Uber good,5,0,4.556.10005,12-12-2024 01:31,,,4.556.10005
User_7261,,Very usefull for busy people that need to work while traveling,5,0,4.554.10001,03-12-2024 15:27,,,4.554.10001
User_11101,,Good,5,0,4.553.10000,26-11-2024 17:40,,,4.553.10000
User_6188,,Good right 👍,5,0,4.554.10001,05-12-2024 14:36,,,4.554.10001
User_10548,,Affordable traveling with uber,4,0,4.553.10000,27-11-2024 17:35,,,4.553.10000
User_6455,,Best,5,0,4.554.10001,05-12-2024 00:53,,,4.554.10001
User_14,,Customer care doesn't exist,1,0,4.556.10005,18-12-2024 16:40,,,4.556.10005
User_2802,,Very nice and very supportive,5,0,4.556.10005,12-12-2024 19:15,,,4.556.10005
User_11514,,Good,5,0,4.553.10000,25-11-2024 21:02,,,4.553.10000
User_1701,,Drivers will make you wait for them but they'll charge you once they cancel the ride,1,0,4.556.10005,14-12-2024 23:13,,,4.556.10005
User_2701,,I completed a ride. why bombard me with notifications to reserve my next trip?! when I need it I will request it! l have to uninstall the application after every ride and reinstall a day before my next ride,1,0,4.555.10003,12-12-2024 23:22,,,4.555.10003
User_1320,,There is no way to contact customer care. And I am unable to request a trip from more than 1 month,1,0,4.556.10005,15-12-2024 18:01,,,4.556.10005
User_10080,,Good,5,0,,28-11-2024 15:42,,,
User_10140,,Good service,5,0,4.554.10001,28-11-2024 13:14,,,4.554.10001
User_8062,,Want option to get an uber asap...couldn't see one?,4,0,4.517.10000,02-12-2024 07:47,,,4.517.10000
User_5028,,Nice.,5,0,4.555.10003,07-12-2024 23:23,,,4.555.10003
User_518,,Nice and safe for journey,5,0,4.556.10005,17-12-2024 14:26,,,4.556.10005
User_10443,,Best app u can say .... useful at all ... Try to use this app..... Did able to book even prime rides when needed ......,4,0,4.553.10000,27-11-2024 20:50,,,4.553.10000
User_3540,,Comfortable. On time.,5,0,4.555.10003,11-12-2024 02:38,,,4.555.10003
User_11941,,Excelente gracias,5,0,4.546.10002,25-11-2024 00:06,,,4.546.10002
User_11835,,Super super,5,0,,25-11-2024 07:33,,,
User_10458,,Worst service tip dene ke baad bhi driver nahi aata hai,1,0,,27-11-2024 20:22,,,
User_4410,,"I hate this company, drivers run a gang to artificially drive up prices and ratings don't do anything. I hate that I have to use this.",1,0,4.555.10003,09-12-2024 06:59,,,4.555.10003
User_5700,,Better,5,0,4.554.10001,06-12-2024 15:39,,,4.554.10001
User_2380,,very good aap... 100%,5,0,4.556.10005,13-12-2024 17:33,,,4.556.10005
User_2102,,Excellant,5,0,4.555.10003,14-12-2024 06:13,,,4.555.10003
User_6830,,great service,5,0,4.554.10001,04-12-2024 10:46,,,4.554.10001
User_6906,,I love Uber...❤️❤️❤️,5,0,4.553.10000,04-12-2024 06:48,,,4.553.10000
User_7845,,Satisfactory,5,0,4.548.10001,02-12-2024 15:09,,,4.548.10001
User_10095,,Jo payment of screen per de rahe ho drop karne ke bad bhi vahi payment lo dehati raha tha per liye 57 hai to isko Jara change,1,0,4.551.10000,28-11-2024 14:57,,,4.551.10000
User_10820,,Nic,5,0,4.553.10000,27-11-2024 06:12,,,4.553.10000
User_1643,,Good,5,0,4.556.10005,15-12-2024 02:04,,,4.556.10005
User_31,,Very helpful,5,0,4.555.10003,18-12-2024 15:56,,,4.555.10003
User_2227,,Top service,5,0,4.547.10001,13-12-2024 22:42,,,4.547.10001
User_9291,,Nice for night in every city Uber is the best platform for giving best service for students and person,5,0,4.553.10000,30-11-2024 02:57,,,4.553.10000
User_10504,,"Es una verga, una vez q buscas un destino no podés salir de la aplicación porque te aumentan cada vez más el precio a medida q buscas el mismo destino con segundos de diferencia. El mapa q dice q tan cerca está el auto es falso. Pedí un auto, decía q estaba doblando la esquina y llegando y no estaba y después de un rato q decía q estaba enfrente mio dice q el conductor CANCELO EL VIAJE.",1,0,4.554.10001,27-11-2024 18:52,,,4.554.10001
User_7171,,Best of the apk,5,0,4.554.10001,03-12-2024 18:30,,,4.554.10001
User_1791,,Payment mode is not available many time,1,0,4.556.10005,14-12-2024 19:50,,,4.556.10005
User_5398,,Fantastic App,5,0,4.554.10001,07-12-2024 05:43,,,4.554.10001
User_7172,,Well behaved captain,4,0,4.534.10000,03-12-2024 18:28,,,4.534.10000
User_673,,Nice aap,5,0,4.556.10005,17-12-2024 03:28,,,4.556.10005
User_50,,Super,5,0,4.556.10005,18-12-2024 15:00,,,4.556.10005
User_483,,Easy rides to the desired location with price,5,0,4.556.10005,17-12-2024 16:09,,,4.556.10005
User_1923,,Qaulity cars and very professional drivers. Uber offers very good safety for passengers. The prices for rides are very reasonable.,5,0,4.462.10000,14-12-2024 14:36,,,4.462.10000
User_11779,,Good,5,0,4.552.10000,25-11-2024 09:54,,,4.552.10000
User_9221,,Excellent app excellent service,5,0,4.554.10001,30-11-2024 07:23,,,4.554.10001
User_10515,,Very satisfied,5,0,4.551.10000,27-11-2024 18:32,,,4.551.10000
User_927,,Good,4,0,4.556.10005,16-12-2024 15:29,,,4.556.10005
User_5531,,best service,5,0,4.555.10003,06-12-2024 22:13,,,4.555.10003
User_4919,,Great trips,5,0,4.554.10001,08-12-2024 05:50,,,4.554.10001
User_8498,,Good experience with uber,5,0,4.549.10000,01-12-2024 13:36,,,4.549.10000
User_1950,,Great,5,0,4.556.10005,14-12-2024 13:32,,,4.556.10005
User_8075,,Gd experience,5,0,4.554.10001,02-12-2024 07:21,,,4.554.10001
User_2167,,It would be nice if you know it didn't take anywhere between 20 minutes to an hour and a half to get a ride that takes 10-15 minutes,3,0,4.553.10000,14-12-2024 02:01,,,4.553.10000
User_7068,,Good service,5,0,4.554.10001,03-12-2024 22:12,,,4.554.10001
User_4924,,Easy,5,0,4.555.10003,08-12-2024 05:34,,,4.555.10003
User_8384,,Bad experience....after reaching destination showing another amount intead of booking amount,1,0,,01-12-2024 17:26,,,
User_3034,,Ok,4,0,4.555.10003,12-12-2024 07:25,,,4.555.10003
User_11913,,Nice ride,5,0,4.553.10000,25-11-2024 01:34,,,4.553.10000
User_7060,,"He was very kind , assisted with our bags",5,0,4.554.10001,03-12-2024 22:26,,,4.554.10001
User_9338,,"I just LOOOVE how y'all conveniently gouge your ride prices as soon as I'm about to request one. This has happened quite a lot recently and it's beyond aggravating. I wouldn't be complaining if most of the momey went to the drivers, but y'all have become so greedy and arrogant like everyone else, and I all i can say is that I wish y'all an unpleasant moment in your day.",1,0,4.554.10001,30-11-2024 00:40,,,4.554.10001
User_7905,,Best,5,0,4.554.10001,02-12-2024 13:16,,,4.554.10001
User_4606,,👍 Great,5,0,4.555.10003,08-12-2024 20:30,,,4.555.10003
User_2348,,"Kristopher was on time, very polite, and helped with my luggage at the airport. I would recommend him to others! 5*",5,0,4.553.10000,13-12-2024 18:51,,,4.553.10000
User_1347,,Good,5,0,4.556.10005,15-12-2024 17:00,,,4.556.10005
User_2766,,I enjoy my rides every morning.,5,0,4.555.10003,12-12-2024 20:57,,,4.555.10003
User_4040,,Dave is a top driver,5,0,4.555.10003,10-12-2024 00:25,,,4.555.10003
User_2236,,Very good app is these,4,0,4.556.10005,13-12-2024 22:30,,,4.556.10005
User_5716,,Great,5,0,4.555.10003,06-12-2024 14:54,,,4.555.10003
User_10118,,"Nonsense,",1,0,4.553.10000,28-11-2024 14:03,,,4.553.10000
User_7403,,nice,5,0,4.554.10001,03-12-2024 09:21,,,4.554.10001
User_7985,,Good,5,0,4.554.10001,02-12-2024 10:31,,,4.554.10001
User_11226,,Super ride from uber auto,5,0,4.552.10000,26-11-2024 12:37,,,4.552.10000
User_1430,,Good,5,0,4.556.10005,15-12-2024 13:37,,,4.556.10005
User_1275,,Great app love ❤️,5,0,4.556.10005,15-12-2024 20:03,,,4.556.10005
User_7755,,Punctual and polite. Got us to the airport early this morning with no worries!,5,0,4.554.10001,02-12-2024 18:02,,,4.554.10001
User_10181,,Good,4,0,4.554.10001,28-11-2024 11:18,,,4.554.10001
User_6515,,Greate ride and clean cars,5,0,4.554.10001,04-12-2024 22:39,,,4.554.10001
User_3154,,Awesome,5,0,4.550.10001,11-12-2024 23:29,,,4.550.10001
User_3369,,It was nice trip with smart Driver.,5,0,4.555.10003,11-12-2024 13:34,,,4.555.10003
User_10902,,Nice ride,5,0,4.552.10000,27-11-2024 00:27,,,4.552.10000
User_5635,,Good service,5,0,4.554.10001,06-12-2024 18:16,,,4.554.10001
User_4708,,↙️🇧🇦🇧🇱🇦🇴🏴‍☠️,5,0,4.550.10001,08-12-2024 16:21,,,4.550.10001
User_4838,,Great,5,0,4.555.10003,08-12-2024 10:26,,,4.555.10003
User_3048,,Worst customer support. Worst app. Fares are miscalculated but customer support is no use,1,0,4.555.10003,12-12-2024 06:28,,,4.555.10003
User_7810,,Best experience than rapido and ola also cheaper than other 💞☺️,5,0,,02-12-2024 16:26,,,
User_11175,,"When I booked a share on Uber, it showed 33 riyals, but when I got here it was 55. I booked a 2to3 from the same location, but this is the first time I have to pay so much riyals. There must be some cheating going on. I want to know the truth about this.",1,0,4.553.10000,26-11-2024 14:33,,,4.553.10000
User_9799,,It's not my fault you don't have enough cars on the road and I'm unsafe when your app says 7 minutes later I'm still waiting 20 minutes and I cancel and get charged I won't be using your services anymore,1,0,4.553.10000,29-11-2024 06:48,,,4.553.10000
User_5580,,I added rs 150 gift card for a trip and after the trip started (costing rs 143) my wallet balance is rs. 7. But when checking the current trip details..it says you need to pay cash. It's so confusing because then you have to wait all the way till the end of the trip for the driver to confirm the payment status. And while checking the wallet section it says that rs 150 was added and is valid till next year. So it means that there is no was to know if your gift card is being used or not.,1,1,4.554.10001,06-12-2024 20:36,,,4.554.10001
User_7807,,Veri good,5,0,4.554.10001,02-12-2024 16:32,,,4.554.10001
User_3288,,Good,5,0,,11-12-2024 17:41,,,
User_2012,,Excellent,5,0,4.555.10003,14-12-2024 10:43,,,4.555.10003
User_7092,,Questionable wait fees. The driver was late because he said the app provided inaccurate location information and I get charged an extra wait fee?,3,0,4.554.10001,03-12-2024 21:00,,,4.554.10001
User_1453,,Pathetic service... Taking too long to book the cab... It was urgent.... Worst aap ever... Very bad service doesn't deserve even 1 star... Poor and very bad service,1,1,4.556.10005,15-12-2024 13:02,,,4.556.10005
User_1078,,"This is praveen, yesterday 15 dec, I booked uber car to go indira park from vanasthalipuran, while booking they showed 147 rs, but at end they charged 220rs, and again return in evng the cab driver used bad traffic route, he took 1 and half hr time to reach my destination, and charged 470 instead of 220 he took more than 2 rounds unnecessary at zindatilismath road, while I am saying this is not correct route, any have very bad experience with uber yesterday",1,0,4.556.10005,16-12-2024 07:51,,,4.556.10005
User_6463,,"Πρέπει να εκσυγχρονιστείτε. Σε πολλά rides, οι οδηγοί ακυρωναν. Λίγοι από αυτούς νωρίς, οι περισσότεροι τελευταία στιγμή. Οπότε η αναμονή αυξανόταν. Κάποιες φορές γινόταν και με 3 ή 4 οδηγούς σερί. Οπότε η ας πούμε αρχική αναμονή των 5 λεπτών, έφτανε να γίνεται μισή ώρα και βάλε. Επίσης, 8 στους 10 οδηγούς (τουλάχιστον στα rides τα δικά μας) ήταν 60+ ετών. Ο πιο πρόσφατος 70+. Εδώ δυσκολεύομαι ενίοτε εγώ να καταλάβω πως δουλεύει η εφαρμογή σας. Εκείνος; Έχω κι άλλα να πω αλλά δεν χωράει.",1,0,,05-12-2024 00:33,,,
User_10501,,Excellent service,5,0,4.553.10000,27-11-2024 18:58,,,4.553.10000
User_434,,Good,5,0,4.555.10003,17-12-2024 18:02,,,4.555.10003
User_7195,,The worst app ever... Shows you less amount while Booking when you reach the destination the fare goes high like really high. They cancel the ride 10-15 min later after confirming and we be waiting for it to arrive. Never book your ride through this app if specially when you're in a hurry to go somewhere.... Takes forever to confirm and charges you more. Other apps are way more better and reliable this one. This app really makes you so so so frustrated. Even ride captain asks for an extra charge,1,11,4.541.10003,03-12-2024 17:48,,,4.541.10003
User_613,,"Just found out from the driver that out of $13 fare they only pay the driver $6, no wonder he was mad and driving like a mad man. Uber you need to treat your drivers A LOT better so they can treat us better. Don't tip either uber steals the driver's tips by reducing the tipped amount from their next fare.",1,4,4.556.10005,17-12-2024 08:39,,,4.556.10005
User_11925,,good Service,5,0,4.553.10000,25-11-2024 00:59,,,4.553.10000
User_2993,,❤️❤️,5,0,4.555.10003,12-12-2024 09:56,,,4.555.10003
User_11662,,Good,5,0,4.553.10000,25-11-2024 15:26,,,4.553.10000
User_1111,,Nice,5,0,,16-12-2024 05:28,,,
User_7247,,Very good,5,0,4.554.10001,03-12-2024 16:09,,,4.554.10001
User_7709,,Very good,5,0,4.554.10001,02-12-2024 19:59,,,4.554.10001
User_10790,,good,5,0,4.554.10001,27-11-2024 08:44,,,4.554.10001
User_1282,,Very good experience,5,0,,15-12-2024 19:49,,,
User_2453,,Mere liye mast hai,5,0,4.556.10005,13-12-2024 13:42,,,4.556.10005
User_10512,,Good,5,0,4.549.10000,27-11-2024 18:39,,,4.549.10000
User_7890,,Always on time. Never disappointed : ),5,0,4.554.10001,02-12-2024 13:40,,,4.554.10001
User_11958,,👍👍👍👍👍 NICE🙂🙂🙂🙂,5,0,4.553.10000,24-11-2024 23:28,,,4.553.10000
User_6592,,Good Service,5,0,4.553.10000,04-12-2024 19:47,,,4.553.10000
User_8366,,Perfect,5,0,4.554.10001,01-12-2024 17:59,,,4.554.10001
User_914,,Great trip,5,0,4.533.10001,16-12-2024 16:14,,,4.533.10001
User_5281,,Good company,5,0,4.554.10001,07-12-2024 12:45,,,4.554.10001
User_5836,,👍🏻,5,0,4.554.10001,06-12-2024 09:35,,,4.554.10001
User_9327,,👍🏻,5,0,4.553.10000,30-11-2024 01:12,,,4.553.10000
User_1197,,haven't had any issues yet,5,0,4.556.10005,15-12-2024 23:13,,,4.556.10005
User_6387,,Nothing to complain about,5,0,4.554.10001,05-12-2024 05:27,,,4.554.10001
User_9566,,"Every time this company charges me more money after a ride, no one should use this app.",1,0,4.554.10001,29-11-2024 17:04,,,4.554.10001
User_7733,,Worst app ever endless cancellation and can't even exit the situation the app just keeps on going to find other rides.,1,0,4.554.10001,02-12-2024 18:52,,,4.554.10001
User_2876,,Muy buen servicio.,5,0,4.555.10003,12-12-2024 15:52,,,4.555.10003
User_8323,,Good App,5,0,4.554.10001,01-12-2024 19:21,,,4.554.10001
User_5908,,He was great,5,0,4.554.10001,06-12-2024 04:37,,,4.554.10001
User_7998,,Super,5,0,4.554.10001,02-12-2024 10:12,,,4.554.10001
User_107,,Low price,5,0,4.556.10005,18-12-2024 12:19,,,4.556.10005
User_3689,,Comfortable I like it,5,0,4.555.10003,10-12-2024 19:22,,,4.555.10003
User_4607,,Verry good app,5,0,4.551.10000,08-12-2024 20:30,,,4.551.10000
User_9975,,Nice,4,0,4.554.10001,28-11-2024 20:55,,,4.554.10001
User_11334,,Affordable prices,5,0,4.553.10000,26-11-2024 07:33,,,4.553.10000
User_8091,,Extremely fast service in Tallinn,5,0,4.545.10000,02-12-2024 06:37,,,4.545.10000
User_8216,,"Thank you, Thank you, for making affordable, sometimes people we go with a certain budget,, and l always give the tips to the drivers in cash ok...Thx again u r awesome...🥰",5,0,4.554.10001,01-12-2024 23:16,,,4.554.10001
User_967,,Super,5,0,4.556.10005,16-12-2024 13:39,,,4.556.10005
User_6249,,"No problem with the driver. Not happy the promo code not accepted as first time user, costing me £5 (45% extra charge). Going to uninstall and use BOLT instead in future",3,0,4.554.10001,05-12-2024 12:10,,,4.554.10001
User_217,,Excellent,5,0,4.556.10005,18-12-2024 05:04,,,4.556.10005
User_2982,,Thank you for ride,5,0,,12-12-2024 10:37,,,
User_7443,,Gets me where I need to go.,5,0,4.554.10001,03-12-2024 07:36,,,4.554.10001
User_5579,,You are overcharging this festive,1,0,4.520.10000,06-12-2024 20:37,,,4.520.10000
User_7699,,Grey trip,5,0,4.554.10001,02-12-2024 20:21,,,4.554.10001
User_8475,,Very Nice,5,0,4.554.10001,01-12-2024 14:19,,,4.554.10001
User_4950,,Very convenient!,5,0,4.555.10003,08-12-2024 03:46,,,4.555.10003
User_510,,good raids,5,0,4.556.10005,17-12-2024 14:51,,,4.556.10005
User_5234,,Worst experience with this app,1,0,,07-12-2024 14:46,,,
User_6820,,Great,5,0,4.547.10001,04-12-2024 11:15,,,4.547.10001
User_4483,,"Very dissatisfied with Uber rn because I'm trying to get to work and the previous driver cancelled after making me wait 20/mins now I have to wait another 20/mins for the next driver, about to cause me to be very late for work and look bad in my company's eyes for not being on time... Ugh",3,0,4.554.10001,09-12-2024 01:52,,,4.554.10001
User_6062,,Amaging experience and too lowest price in other platforms keeptop well done as a user Uber,5,0,4.554.10001,05-12-2024 20:06,,,4.554.10001
User_573,,Very good,5,0,4.556.10005,17-12-2024 11:25,,,4.556.10005
User_6575,,Driver ke galti hoti ha to bhi panelty huma bharni pdti ha driver miss behave krta ha usko kuch nhi bolta ya log,1,0,4.554.10001,04-12-2024 20:16,,,4.554.10001
User_39,,Number one app,5,0,4.556.10005,18-12-2024 15:29,,,4.556.10005
User_4217,,Nice,5,0,,09-12-2024 16:13,,,
User_3910,,Good,5,0,4.555.10003,10-12-2024 09:35,,,4.555.10003
User_1623,,Better then any other Ride app in Bengaluru i been using it from 1 year.,5,0,,15-12-2024 04:05,,,
User_7281,,Great,5,0,4.554.10001,03-12-2024 14:11,,,4.554.10001
User_1414,,Good,5,0,4.556.10005,15-12-2024 14:23,,,4.556.10005
User_2564,,reads my SMSes without my consent. no way to opt this out.,1,0,,13-12-2024 08:19,,,
User_6848,,Nice Good,4,0,4.554.10001,04-12-2024 10:11,,,4.554.10001
User_2406,,Fast and reliable,5,0,,13-12-2024 16:11,,,
User_8844,,Very nice and friendly person and ride,5,0,4.554.10001,30-11-2024 21:37,,,4.554.10001
User_8643,,Best,5,0,4.554.10001,01-12-2024 07:47,,,4.554.10001
User_5226,,Nice,5,0,4.539.10000,07-12-2024 15:26,,,4.539.10000
User_3284,,Only respond on standard template help desk message for fake trip issues. Not even consider any evidence provided.,1,0,4.555.10003,11-12-2024 17:51,,,4.555.10003
User_5478,,"My ride was so amazing,the driver was friendly and very nead,the car was clean and smells nice,",5,0,4.555.10003,07-12-2024 00:24,,,4.555.10003
User_346,,"Muito ruim ultimamente. Está muito difícil de encontrar motorista, quando encontra muitas vezes este cancela a corrida. O aplicativo também troca o lugar, principalmente de destino. Eu tenho o cuidado de marcar certinho, rua e número, o lugar onde quero chegar, mas os motoristas muitas vezes me deixam em outro lugar, outra entrada do prédio, outro lado da quadro, e se eu reclamo o motorista ainda acha ruim.",3,0,4.556.10005,17-12-2024 21:23,,,4.556.10005
User_7222,,Nice,5,0,4.554.10001,03-12-2024 16:45,,,4.554.10001
User_7110,,Excellent ride,5,0,4.554.10001,03-12-2024 20:16,,,4.554.10001
User_2628,,Professional and courteous clean car just perfect,5,0,4.555.10003,13-12-2024 03:58,,,4.555.10003
User_9843,,Tq so much,5,0,4.554.10001,29-11-2024 03:02,,,4.554.10001
User_3314,,I reserved a taxi for the following morning. Ride was accepted. Taxi never turned up and driver never responded to my messages or calls so I had to cancel in order to book a new ride. I got charged the full ride plus cancellation fee and almost missed a meeting. Support has been abysmal.,1,1,4.555.10003,11-12-2024 16:22,,,4.555.10003
User_7632,,If you cancel they charge you more next time,2,0,4.554.10001,02-12-2024 22:02,,,4.554.10001
User_3043,,Good friendly experience,5,0,4.555.10003,12-12-2024 06:57,,,4.555.10003
User_10670,,Good experience at mimimum rates,5,0,4.553.10000,27-11-2024 12:42,,,4.553.10000
User_4993,,Very comfortable,5,0,,08-12-2024 00:54,,,
User_7422,,Nice service,5,0,4.554.10001,03-12-2024 08:33,,,4.554.10001
User_4047,,Derrick was personable. I enjoyed riding with him. His person and car were neat and clean. He helped with my luggage and was considerate about bringing me close to my door. Derrick is professional and displayed an outstanding performance.,5,0,4.555.10003,10-12-2024 00:07,,,4.555.10003
User_9057,,Good also you get cheap car cab,5,0,,30-11-2024 13:35,,,
User_11995,,Excellent!!!,5,0,4.553.10000,24-11-2024 21:59,,,4.553.10000
User_5034,,"Easy to use, great service...",5,0,4.555.10003,07-12-2024 23:02,,,4.555.10003
User_4610,,Good,5,0,,08-12-2024 20:23,,,
User_11956,,"Worst application ever, not able to add cards for payment also, no feature to add upi. Pathetic !!!!!",1,1,4.553.10000,24-11-2024 23:32,,,4.553.10000
User_5335,,Good,5,0,,07-12-2024 09:37,,,
User_9591,,"Due to a personal emergency during the last month I used Uber here in George. I was a bit skeptical but was wonderfully surprised. Friendly, efficient and safe. Many thanks to the drivers.",5,0,4.554.10001,29-11-2024 16:10,,,4.554.10001
User_11791,,Good application,4,0,4.553.10000,25-11-2024 09:23,,,4.553.10000
User_5011,,Best and trustworthy,5,0,4.555.10003,08-12-2024 00:04,,,4.555.10003
User_9039,,Late service,2,0,,30-11-2024 14:26,,,
User_937,,Valo,5,0,,16-12-2024 15:10,,,
User_4532,,Good experience!,5,0,4.555.10003,08-12-2024 23:33,,,4.555.10003
User_4844,,Nerer had a bad experience!,5,0,4.555.10003,08-12-2024 10:12,,,4.555.10003
User_3464,,Drivers have been courteous in reasonably experience driving has not been a problem.... I also like the short time it takes for most drivers to pick me up. Thanks Uber. 💯✊🏽,5,0,4.555.10003,11-12-2024 08:40,,,4.555.10003
User_8069,,This has got to be the best ride/taxi service in my area. Easy to use app A++,5,0,4.552.10000,02-12-2024 07:34,,,4.552.10000
User_177,,Good response and chief rate,5,0,,18-12-2024 07:59,,,
User_7333,,Weldon raide,5,0,4.554.10001,03-12-2024 12:26,,,4.554.10001
User_3602,,"I scheduled a ride for the morning, was given a price. Confirmed. I was outside before the driver, no stops. I just checked my phone and I was charged DOUBLE! Double!!! Heavy traffic isn't on me and is not an excuse to charging people double the quoted price without any notification. It's a Tuesday morning in L.A., of course there's going to be traffic. Useless Ai ""support"" chat.",1,4,4.555.10003,10-12-2024 22:55,,,4.555.10003
User_8302,,good behavior,5,0,4.554.10001,01-12-2024 20:12,,,4.554.10001
User_7501,,"Sad to say the execs at uber have let greed overtake them..the peak hours, fewer drivers, or bad weather situations and watch out, it's tantamount to PRICE GOUGING..... LYFT has been consistently $10.00 cheaper even during normal ride situations... Sorry uber, the Lil guy is just trying to get by much like how you're just trying to get over on the Lil guy, it's mutual, Se la vie.",2,0,4.554.10001,03-12-2024 03:44,,,4.554.10001
User_10631,,Good,5,0,4.552.10000,27-11-2024 14:21,,,4.552.10000
User_1219,,"Using uber has been a game changing experience, especially when traveling between Johannesburg and Cape Town, any time of the day",5,0,4.556.10005,15-12-2024 22:11,,,4.556.10005
User_8310,,Great experience. .good service. .neat and clean,5,0,4.552.10000,01-12-2024 19:48,,,4.552.10000
User_11353,,Excelente experiencia. Muy bueno seevicio.,5,0,4.553.10000,26-11-2024 06:06,,,4.553.10000
User_7019,,Nice,4,0,4.554.10001,03-12-2024 23:55,,,4.554.10001
User_9842,,"Charged cancellation fee and nowhere in app can you query or find out why. When you call driver, he did not answer. We had not cleared customs when ride was cancelled. Very very poor the way this is NOT handled with customer service in mind.",2,1,4.549.10000,29-11-2024 03:07,,,4.549.10000
User_457,,Good,5,0,4.556.10005,17-12-2024 17:23,,,4.556.10005
User_5064,,Works very well. Not a fan of dynamic pricing..,4,0,4.555.10003,07-12-2024 21:58,,,4.555.10003
User_1157,,Good,5,0,4.556.10005,16-12-2024 01:30,,,4.556.10005
User_9514,,Felt safe,2,0,4.554.10001,29-11-2024 18:55,,,4.554.10001
User_3238,,"Uber's services nowadays are extremely poor & pathetic. Paucity of cabs can't find ride easily. Somehow, if it's booked, drivers at their own do cancel the rides at last minute. Further, the customer redressal service is of no use. You can't approach Customer Care on an one-o-one basis (there is no call/direct msg facility available). On App's chat window, you'll keep apprising of your problem, and Uber People will keep responding with Standard and nonsense responses. Time to establish alternate",1,0,,11-12-2024 20:07,,,
